Geoname ID,Name,ASCII Name,Alternate Names,Latitude,Longitude,Population,Digital Elevation Model,Country,Coordinates
1268476,Kal?naur,Kalanaur,"Kalanaur,Kal?naur",28.82823,76.3955,17725,227,India,"28.82823, 76.3955"
1268693,Kadamb?r,Kadambur,"Kadambur,Kadamb?r",8.99739,77.86191,4512,96,India,"8.99739, 77.86191"
1268761,Junnar,Junnar,"Junara,Junnar,Shivner,jiu na er,jnar,junnar,junnara,?????,????,??????,???????,????????,???",19.20815,73.8752,25997,683,India,"19.20815, 73.8752"
1268775,Jhumri Telaiya,Jhumri Telaiya,"Jhumri Telaiya,Jhumri Tellaya,Jumri Tilaiya,Jumri Tilaiy?,Kodarma",24.4349,85.52951,76341,398,India,"24.4349, 85.52951"
1269801,Iklehra,Iklehra,Iklehra,23.14667,76.39044,8969,459,India,"23.14667, 76.39044"
1269876,Hungund,Hungund,Hungund,16.06213,76.0586,19036,539,India,"16.06213, 76.0586"
1270127,Harbatpur,Harbatpur,"Harbatpur,Herbertpur",30.43863,77.74058,9478,448,India,"30.43863, 77.74058"
1270349,Harihar,Harihar,"Harihar,ha li ha er,harihara,?????,?????,?????,????",14.51288,75.80716,78034,546,India,"14.51288, 75.80716"
1270393,H?pur,Hapur,"Hapur,H?pur",28.72985,77.78068,242920,219,India,"28.72985, 77.78068"
1270413,Hansot,Hansot,"Hansot,Hansut",21.58496,72.80764,12525,16,India,"21.58496, 72.80764"
1270529,H?jan,Hajan,"Hajan,H?jan",34.29895,74.61681,10800,1582,India,"34.29895, 74.61681"
1270618,Gursar?i,Gursarai,"Gursarai,Gursar?i",25.61677,79.18053,25191,183,India,"25.61677, 79.18053"
1271130,Gobindpur,Gobindpur,Gobindpur,23.83556,86.51853,9507,212,India,"23.83556, 86.51853"
1271439,Gaya,Gaya,"GAY,Gaya",24.79686,85.00385,423692,117,India,"24.79686, 85.00385"
1271453,Gauripur,Gauripur,Gauripur,26.08334,89.96118,24694,33,India,"26.08334, 89.96118"
1271847,G?darw?ra,Gadarwara,"Gadarwara,G?darw?ra",22.9235,78.7849,41420,339,India,"22.9235, 78.7849"
1271874,Forbesganj,Forbesganj,Forbesganj,26.30253,87.26556,45098,65,India,"26.30253, 87.26556"
1271900,Fatehpur S?kri,Fatehpur Sikri,"Fatehpur Sikri,Fatehpur S?kri,Fatehpur-Sikri,Fatekhpur Sikri,fatehapura sikari,fth pwr sykry,phatepur sikri,???????? ?????,??? ??? ?????,???????? ?????,??????? ??????",27.0937,77.66003,30026,213,India,"27.0937, 77.66003"
1271949,Far?dkot,Faridkot,"Faridkot,Far?dkot",30.67399,74.75579,77450,207,India,"30.67399, 74.75579"
1272202,Dungarpur,Dungarpur,,21.28777,71.7556,6105,139,India,"21.28777, 71.7556"
1272720,Dhor?ji,Dhoraji,"Dhorail,Dhoraji,Dhor?ji",21.73359,70.45004,81445,63,India,"21.73359, 70.45004"
1272983,Dhanaura,Dhanaura,Dhanaura,28.95912,78.25629,28285,224,India,"28.95912, 78.25629"
1272997,Dhamtari,Dhamtari,Dhamtari,20.70718,81.54874,87151,325,India,"20.70718, 81.54874"
1273304,Dehu,Dehu,Dehu,18.71851,73.76635,5604,585,India,"18.71851, 73.76635"
1273347,Deb?pur,Debipur,,24.25029,88.61824,9613,22,India,"24.25029, 88.61824"
1273440,D?rwha,Darwha,"Darwha,D?rwha,D?rwh?",20.31017,77.77257,23062,337,India,"20.31017, 77.77257"
1273712,Dagshai,Dagshai,"Dagahai,Dagshai,Simla",30.88431,77.05228,2994,1824,India,"30.88431, 77.05228"
1273724,D?dri,Dadri,"Dadri,D?dri",28.55257,77.55403,70609,214,India,"28.55257, 77.55403"
1274033,Chittoor,Chittoor,"Chittoor,Chittor,Chittur,Chitturu,Chitt?ru,chtwr,cittara,cittur,cittura,citturu,citura,qi te tuo ao er,shytwr,??????,?????,????,?????,???????,??????,???????,????????,????????,?????",13.21055,79.0956,0,334,India,"13.21055, 79.0956"
1274195,Chillup?r,Chillupar,"Barhalganj,Chillupar,Chillup?r,Chill?p?r",26.28221,83.5064,20518,80,India,"26.28221, 83.5064"
1274304,Chhindw?ra,Chhindwara,"Chhindwara,Chhindw?ra,Chindwara,Sindwara",22.05697,78.93958,134847,688,India,"22.05697, 78.93958"
1274747,Chandia,Chandia,Chandia,23.65647,80.70911,13099,410,India,"23.65647, 80.70911"
1274886,Chakr?ta,Chakrata,"Chakrata,Chakr?ta",30.70369,77.86386,3348,2110,India,"30.70369, 77.86386"
1275120,Bulandshahr,Bulandshahr,"Buelendsehr,Bulandshahr,Bulandshakhr,Bulandshakhre,Bulandshar,Bülend?ehr,blndshhr,bu lan de si ha he er,bulandasahara,pulantacakar,?????????,??????????,???????????,???? ???,???????,?????????,?????????,??????????,??????????,???????",28.40392,77.85773,198612,210,India,"28.40392, 77.85773"
1275426,Bith?r,Bithur,,26.60664,80.27098,10602,123,India,"26.60664, 80.27098"
1275476,Bisauli,Bisauli,Bisauli,28.30772,78.93678,32154,185,India,"28.30772, 78.93678"
1275719,Bih?r?ganj,Bihariganj,"Bihariganj,Bih?r?ganj",25.73415,86.98837,32805,46,India,"25.73415, 86.98837"
1275920,Bh?nm?l,Bhinmal,"Bhinmal,Bh?nm?l",24.99944,72.27141,42863,153,India,"24.99944, 72.27141"
1276095,Bharw?ri,Bharwari,"Bharwari,Bharw?ri",25.56078,81.49164,16411,106,India,"25.56078, 81.49164"
1276265,Bhainsdehi,Bhainsdehi,Bhainsdehi,21.64491,77.63023,16400,767,India,"21.64491, 77.63023"
1276922,Barkhera Kal?n,Barkhera Kalan,"Barkhera,Barkhera Kala,Barkhera Kalan,Barkhera Kal?n",28.45209,79.80655,11209,181,India,"28.45209, 79.80655"
1276939,Bari S?dri,Bari Sadri,"Bari Sadri,Bari S?dri",24.41339,74.47331,15616,500,India,"24.41339, 74.47331"
1276977,B?rh,Barh,"Barh,Barkh,B?rh,????",25.48339,85.70928,49557,52,India,"25.48339, 85.70928"
1277084,B?r?n,Baran,"Baran,B?r?n,?????",25.1,76.51667,87478,271,India,"25.1, 76.51667"
1277333,Bengaluru,Bengaluru,"BLR,Ban'nkalor,Bangalor,Bangalora,Bangalore,Bangalore - bengaluru,Bangalore - ????????,Bangalore City,Bangalur,Bangaluri,Bangalúr,Bengalour,Bengaluras,Bengaluro,Bengaluru,Bengalurus,Bengalúru,Bengal?ras,Bengal?ru,baeng-geollo,bagalaura,ban jia luo er,bang kha l xr,bang-galloleu,bangalaura,bangalora,bangalura,bangaroru,beng-gallulu,bengalora,bengaluru,benguluru,bnghalwr,bnglwr,bynglwr,penkalur,??????????,????????,?????????,?????????,??????,???????,??????,???????,??????,??????,?????????,????????,?????????,?????????,??????????,??????,???????,??????????,?????????,?????????,????????,????????,????????,?????????,????????????,?????????,??????,????,????,????,???,????",12.97194,77.59369,5104047,914,India,"12.97194, 77.59369"
1277455,Bamna,Bamna,"Bamna,Bamnia,B?mnia",23.09454,74.76164,9034,395,India,"23.09454, 74.76164"
1277765,Bail-Hongal,Bail-Hongal,"Bail Hongal,Bail-Hongal",15.8137,74.85895,47063,687,India,"15.8137, 74.85895"
1277799,Bahraigh,Bahraigh,"Bahraich,Bahraigh",27.57429,81.59474,182218,127,India,"27.57429, 81.59474"
1278152,Auraiya,Auraiya,"Auraiya,Aurajja,Etawah,a'ura'iya,ao lai ye,aura'iya,auraiya,awrya,??????,??????,?????,??????,?????,????????,?????,???",26.46517,79.50918,70508,144,India,"26.46517, 79.50918"
1278279,?sika,Asika,"Asika,Aska,?sika",19.61114,84.65998,21134,45,India,"19.61114, 84.65998"
1278345,Arukutti,Arukutti,Arukutti,9.86667,76.35,17944,10,India,"9.86667, 76.35"
1278446,Ar?ria,Araria,"Araria,Ararija,Ar?ria,arariya,ararya,arry?,??????,??????,??????,?????,??????",26.14934,87.51323,67474,56,India,"26.14934, 87.51323"
1278540,Annigeri,Annigeri,Annigeri,15.42513,75.4335,25753,631,India,"15.42513, 75.4335"
1278715,Amreli,Amreli,"Amreli,Amrelis,amareli,amreli,amrly,amryly,an lei li,??????,?????,??????,??????,??????,??????,??????,???????,???????,???????,???",21.59983,71.21169,99742,123,India,"21.59983, 71.21169"
1278751,Amm?pettai,Ammapettai,"Ammapettai,Amm?pettai",11.61975,77.74264,8552,186,India,"11.61975, 77.74264"
1278923,Am?nganj,Amanganj,"Amanganj,Am?nganj",24.42664,80.03579,13167,314,India,"24.42664, 80.03579"
1279027,Al?b?g,Alibag,"Alibag,Alibagh,Alibágh,Al?b?g",18.64813,72.87579,20752,7,India,"18.64813, 72.87579"
1348742,Krishnapur,Krishnapur,Krishnapur,22.67028,88.26944,7325,13,India,"22.67028, 88.26944"
6943660,Shivaji Nagar,Shivaji Nagar,,18.53017,73.85263,1000000,559,India,"18.53017, 73.85263"
7283587,Avanoor,Avanoor,,10.60826,76.1762,5000,16,India,"10.60826, 76.1762"
8714565,Shiraguppi,Shiraguppi,,16.61875,74.70907,25000,540,India,"16.61875, 74.70907"
11280421,Garha Brahman,Garha Brahman,,23.86873,77.35731,1013,470,India,"23.86873, 77.35731"
11875612,Shahdara,Shahdara,,28.60311,77.13988,0,223,India,"28.60311, 77.13988"
12165950,Shi Yomi,Shi Yomi,,28.52999,94.37322,13310,1347,India,"28.52999, 94.37322"
12165955,Mulugu,Mulugu,,18.191,79.943,297671,246,India,"18.191, 79.943"
1252770,Yavatm?l,Yavatmal,"Yavatmal,Yavatm?l,Yeotmal,Yeotm?l",20.39324,78.13201,128175,446,India,"20.39324, 78.13201"
1252958,W?nk?ner,Wankaner,"Vankaner Kathiawar,Wankaner,W?nk?ner",22.61198,70.94379,47814,85,India,"22.61198, 70.94379"
1253944,Udumalaippettai,Udumalaippettai,"Udamalpet,Udumalaippettai",10.58806,77.24779,58571,363,India,"10.58806, 77.24779"
1254327,Tiruvann?malai,Tiruvannamalai,"Tirruvannamalai,Tiruvannamalai,Tiruvannamalaj,Tiruvann?malai,tiruvannamalai,tiruvu~an'namarai,??????????????,????????????,???????????",12.22662,79.07461,138243,174,India,"12.22662, 79.07461"
1254732,Teonthar,Teonthar,Teonthar,24.98207,81.64194,16578,117,India,"24.98207, 81.64194"
1254904,Tharangambadi,Tharangambadi,"Fort Dansborg,Tarangambadi,Tarangamb?di,Tranguebar,Trankebar,Tranquebar,tarankampati,te lan kui ba,tharangamabari,?????????,??????????,??????????????,???????????,????",11.02764,79.85425,20841,8,India,"11.02764, 79.85425"
1255283,Sw?mimalai,Swamimalai,"Cuvaimalai,Swamimalai,Sw?mimalai",10.95747,79.32931,7197,36,India,"10.95747, 79.32931"
1255744,Son?pat,Sonipat,"Sonepat,Sonepat Punjab,Sonipat,Son?pat",28.99478,77.01937,250521,229,India,"28.99478, 77.01937"
1255950,Sivagiri,Sivagiri,Sivagiri,11.12026,77.78811,16779,196,India,"11.12026, 77.78811"
1256388,Sibs?gar,Sibsagar,"Sibsagar,Sibsagor Naga Bhumi,Sibs?gar,????????",26.98427,94.63784,62104,94,India,"26.98427, 94.63784"
1256574,Shergarh,Shergarh,Shergarh,28.65128,79.36815,14076,184,India,"28.65128, 79.36815"
1257077,S?sni,Sasni,"Sasni,S?sni",27.70287,78.08278,13498,185,India,"27.70287, 78.08278"
1258003,Rudrapray?g,Rudraprayag,"Rudraprayag,Rudrapray?g",30.28467,78.98354,2571,646,India,"30.28467, 78.98354"
1258012,R?darpur,Rudarpur,,26.44467,83.61302,30873,79,India,"26.44467, 83.61302"
1258269,R?zole,Razole,"Razole,R?zole",16.47608,81.83912,14204,13,India,"16.47608, 81.83912"
1258297,R?watbh?ta,Rawatbhata,"Rawat Bhatta,Rawatbhaia,Rawatbhata,R?watbh?ta",24.92981,75.59209,36872,367,India,"24.92981, 75.59209"
1258455,R?nikhet,Ranikhet,"Ranikhet,Rawikhet,R?nikhet,R?n?khet,R?wikhet",29.64082,79.43229,19873,1804,India,"29.64082, 79.43229"
1258864,R?jg?r,Rajgir,"Radzhgir,Rajagriha,Rajgir,Rajgriha,R?jagriha,R?jg?r,???????",25.02828,85.42079,38348,85,India,"25.02828, 85.42079"
1258942,R??w?la Bara,Raiwala Bara,"Raiwala,Raiwala Bara,R?iw?la,R?iw?la Bara,R??w?la Bara",30.01864,78.2293,5198,320,India,"30.01864, 78.2293"
1258980,Raipur,Raipur,"RPR,Raipur,Raipura,Raipuras,Rajpur,Rajpuro,Rayapura,Raypur,Rájpur,lai bu er,laipuleu,ra'ipura,raipuru,ray pwr,rayapura,raybwr,rayppur,raypur,??????,??????,???????,???? ???,??????,??? ???,???????,??????,??????,??????,??????,???????,??????,??????,??????,??????????,?????????,????????,????????,???????,?????,???,????",21.23333,81.63333,679995,296,India,"21.23333, 81.63333"
1259879,Periyakulam,Periyakulam,Periyakulam,10.12268,77.54372,40131,281,India,"10.12268, 77.54372"
1259931,Pen,Pen,Pen,18.73734,73.09603,34092,22,India,"18.73734, 73.09603"
1260173,P?tan,Patan,"Patan,P?tan,?????",23.8507,72.12963,117863,82,India,"23.8507, 72.12963"
1260274,Parola,Parola,"Parola,P?rola",20.88098,75.11937,37001,256,India,"20.88098, 75.11937"
1260354,Parav?r Tekkumbh?gam,Paravur Tekkumbhagam,"Paravar,Paravoor,Paravur,Paravur Tekkumbhagam,Parav?r,Parav?r Tekkumbh?gam",8.7947,76.66798,38946,23,India,"8.7947, 76.66798"
1260688,Pallev?da,Pallevada,"Pallevada,Pallev?da",16.5779,81.29463,2955,8,India,"16.5779, 81.29463"
1260938,Padampur,Padampur,Padampur,29.70885,73.62539,18454,170,India,"29.70885, 73.62539"
1261309,Nip?ni,Nipani,"Nimpani,Nipani,Nip?ni",16.399,74.38285,60351,608,India,"16.399, 74.38285"
1261553,Nedumang?d,Nedumangad,"Nedumangad,Nedumang?d",8.60267,77.00139,58278,57,India,"8.60267, 77.00139"
1261752,Narsinghgarh,Narsinghgarh,Narsinghgarh,23.70758,77.09319,29981,461,India,"23.70758, 77.09319"
1262134,Na?garhi,Naigarhi,"Naigarhi,Naigarh?,Na?garhi,Niagurhi",24.78686,81.77868,9391,325,India,"24.78686, 81.77868"
1262260,Negapatam,Negapatam,"Nagapatinam,Nagapattinam,Nagappattinam,Negapainttam City,Negapatam,Negapattinam,N?gappattinam,nagapattinamu,nagappattinamu,nakappattinam,?????????????,??????????,?????????",10.76377,79.84313,94238,10,India,"10.76377, 79.84313"
1262801,Mor?d?b?d,Moradabad,"Moradabad,Mor?d?b?d,Muradabad,Mur?d?b?d,?????????",28.83893,78.77684,721139,205,India,"28.83893, 78.77684"
1262909,Mohanpur,Mohanpur,Mohanpur,28.25261,80.24498,5596,171,India,"28.25261, 80.24498"
1263580,M?puca,Mapuca,"Mapuca,Mapusa,Mapuçá,??????",15.59154,73.80898,40122,14,India,"15.59154, 73.80898"
1263651,Manoharpur,Manoharpur,,22.37456,85.19234,13189,228,India,"22.37456, 85.19234"
1263677,Mank?pur,Mankapur,"Mankapur,Mank?pur",27.05189,82.22961,9746,102,India,"27.05189, 82.22961"
1263694,Manjeri,Manjeri,"Manjeri,man jie li,manceri,manjeri,mnjyry,??????,??????,???????,???????,???????,???",11.12018,76.11996,89201,46,India,"11.12018, 76.11996"
1263715,M?nikpur,Manikpur,"Manikpur,M?nikpur",25.06083,81.09961,14415,243,India,"25.06083, 81.09961"
1265025,L?teh?r,Latehar,"Latehar,L?teh?r",23.74423,84.49984,20769,388,India,"23.74423, 84.49984"
1265053,Lar,Lar,"Lar,L?r",26.20394,83.96906,26688,72,India,"26.20394, 83.96906"
1265331,L?dn?n,Ladnun,,27.65312,74.39993,60490,322,India,"27.65312, 74.39993"
1265472,Kurud,Kurud,Kurud,20.83073,81.72212,11290,311,India,"20.83073, 81.72212"
1265504,Kurinjipp?di,Kurinjippadi,"Kurinjipadi,Kurinjippadi,Kurinjipp?di",11.55028,79.59066,23017,22,India,"11.55028, 79.59066"
1266073,Kosi,Kosi,,27.79449,77.4368,52492,195,India,"27.79449, 77.4368"
1266087,Kosamba,Kosamba,Kosamba,21.46202,72.95842,33221,34,India,"21.46202, 72.95842"
1266122,Korba,Korba,"Korba,koraba jila,?????,????? ????",22.3458,82.69633,419146,289,India,"22.3458, 82.69633"
1266240,Kombai,Kombai,"Kombai,Komebai",9.84745,77.29603,13209,430,India,"9.84745, 77.29603"
1266448,Ko?th,Koath,"Koath,Ko?th",25.32643,84.25983,16725,88,India,"25.32643, 84.25983"
1266872,Kharsia,Kharsia,Kharsia,21.98953,83.10476,18256,262,India,"21.98953, 83.10476"
1267115,Khal?l?b?d,Khalilabad,"Khalilabad,Khal?l?b?d",26.77268,83.07179,45321,84,India,"26.77268, 83.07179"
1267227,Keshod,Keshod,"IXK,Keshod,Kesod",21.30328,70.24861,68518,44,India,"21.30328, 70.24861"
1267680,Karr?pur,Karrapur,"Karrapur,Karr?pur",23.94891,78.86584,9993,502,India,"23.94891, 78.86584"
1267742,Karjat,Karjat,"Karjat,ka er gu te,karajata,karjat,karjata,krjt,????,?????,??????,???????,??????,????",18.9107,73.32354,34554,57,India,"18.9107, 73.32354"
1268020,Kannad,Kannad,Kannad,20.25684,75.13786,42056,629,India,"20.25684, 75.13786"
1268308,K?lundri,Kalundri,,18.9802,73.12708,8101,8,India,"18.9802, 73.12708"
1269153,Jat?ra,Jatara,"Jatara,Jat?ra",25.00964,79.04869,17002,262,India,"25.00964, 79.04869"
1269665,Isl?mpur,Islampur,"Islampur,Isl?mpur",26.26541,88.18982,55691,70,India,"26.26541, 88.18982"
1269723,Ingr?j B?z?r,Ingraj Bazar,"English Bazar,English B?z?r,Ingraj Bazar,Ingr?j B?z?r",25.00447,88.14573,170039,32,India,"25.00447, 88.14573"
1269862,Husain?b?d,Husainabad,"Husainabad,Husain?b?d,Jopla",24.52849,84,26184,153,India,"24.52849, 84.0"
1270437,Handi?,Handia,"Handia,Handi?",25.36379,82.18655,17861,97,India,"25.36379, 82.18655"
1270577,Gyalshing,Gyalshing,"Geyzing,Gezing,Gyalshing,Gyalzing",27.28952,88.25764,4000,1294,India,"27.28952, 88.25764"
1270752,Gulbarga,Gulbarga,"GBI,Gul'barga,Gulbarga,Gulburga,Kalaburagi,Kalaburgi,Kalburgi,Kulbarga,glbrgh,gu er bo jia,gulabarga,gulbaleuga,gulbarga,gurubaruga,kalaburagi,kalaburgi,klbrkt,kulparka,????????,?????????,??????,??????,??????,???????,????????,?????????,????????,???????,?????????,?????????,???????,?????????,??????,????????,?????,????,????",17.33583,76.83757,483615,474,India,"17.33583, 76.83757"
1271107,Godhra,Godhra,"Godhr,Godhra,Godkhra,Godkhre,ge de la,godhara,godhra,??????,??????,??????,?????,?????,?????,??????,???",22.77547,73.61488,131913,132,India,"22.77547, 73.61488"
1271113,Godda,Godda,"Godda,Godd?",24.827,87.2125,43658,102,India,"24.827, 87.2125"
1271538,Garhshankar,Garhshankar,"Garhshankar,Garshankar",31.21537,76.14149,16470,273,India,"31.21537, 76.14149"
1271715,Gandhinagar,Gandhinagar,"Gandhinagar,Gandinagar,Ghandhinagar,Ghandinagar,G?ndh?nagar,gandhinagara,gandhinagaram,gandinagaru,ganjinagaru,kantinakar,??????????,???????????,?????????,?????????,????????,??????????,??????,????????",23.21667,72.68333,195985,54,India,"23.21667, 72.68333"
1271771,Gali?kot,Galiakot,"Galiakot,Gali?kot",23.51995,74.02028,6906,136,India,"23.51995, 74.02028"
1272532,D?nh?ta,Dinhata,"Dinhata,D?nh?ta",26.13526,89.46129,42381,42,India,"26.13526, 89.46129"
1272634,Digapahandi,Digapahandi,"Digapahandi,Digapanahdi",19.37275,84.57184,11166,73,India,"19.37275, 84.57184"
1272701,Dhr?ngadhra,Dhrangadhra,"Dhrangadhra,Dhrangadra,Dhr?ngadhra,Dhr?ngadra",22.99167,71.46793,75578,51,India,"22.99167, 71.46793"
1273201,Deori,Deori,Deori,21.45,82.61667,12286,267,India,"21.45, 82.61667"
1273858,Calangute,Calangute,"Calangute,Kalangut,????????",15.5439,73.7553,17446,1,India,"15.5439, 73.7553"
1274106,Ch?r?la,Chirala,"Chirala,Ch?r?la",15.82385,80.35219,87001,11,India,"15.82385, 80.35219"
1274119,Chipl?n,Chiplun,"Chiplun,Chipl?n",17.53339,73.50935,51437,14,India,"17.53339, 73.50935"
1274450,Ch?lakara,Chelakara,,10.69289,76.34387,8936,44,India,"10.69289, 76.34387"
1275152,Budh?na,Budhana,"Budhana,Budh?na,budhana,?????",29.28805,77.47534,35442,240,India,"29.28805, 77.47534"
1275841,Bhop?l,Bhopal,"BHO,Bhojpal,Bhopal,Bhopala,Bhopalas,Bhopalo,Bhopál,Bhop?l,Bhop?la,Bhópál,Bkhapal,Bkhopal,Bopal,Bópal,bhopal,bhopala,bo pa er,bopal,boparu,bwbal,bwpal,popal,??????,?????,??????,??????,?????,?????,?????,??????,??????,?????,?????,?????,?????,?????,?????,??????,??????,??????,???????,???????,????,?????,???,??",23.25469,77.40289,1599914,523,India,"23.25469, 77.40289"
1275921,Bhinga,Bhinga,Bhinga,27.70283,81.9343,22016,122,India,"27.70283, 81.9343"
1276574,Bela,Bela,"Bela,Bela Partabgarh,Partapgarh,Pratapgarh,????",25.92058,81.99629,73992,97,India,"25.92058, 81.99629"
1276754,Basni,Basni,"Basni,Basni Bailima,?????",27.17232,73.64519,23414,306,India,"27.17232, 73.64519"
1276788,B?s?r,Basar,"Basar,B?s?r",27.99008,94.69451,4157,620,India,"27.99008, 94.69451"
1277100,B?r?kpur,Barakpur,"Barakpur,Barrackpore,B?r?kpur,Chanak",22.76602,88.36336,148174,12,India,"22.76602, 88.36336"
1277590,B?li,Bali,,25.19725,73.29117,19259,299,India,"25.19725, 73.29117"
1277684,Bakhtiy?rpur,Bakhtiyarpur,,25.46179,85.53179,34533,55,India,"25.46179, 85.53179"
1278354,Arsikere,Arsikere,Arsikere,13.31446,76.25704,44269,809,India,"13.31446, 76.25704"
1278539,Annur,Annur,"Annur,Ann?r",11.23616,77.10514,19962,378,India,"11.23616, 77.10514"
1278588,Anjad,Anjad,Anjad,22.04171,75.05519,24286,165,India,"22.04171, 75.05519"
1278621,Andol,Andol,,17.81458,78.07713,24645,503,India,"17.81458, 78.07713"
1278796,Amguri,Amguri,Amguri,26.81482,94.52614,8494,104,India,"26.81482, 94.52614"
1278808,Amet,Amet,Amet,25.30609,73.9258,17434,584,India,"25.30609, 73.9258"
1279110,Akodia,Akodia,Akodia,23.38027,76.59875,11278,463,India,"23.38027, 76.59875"
1279115,Aklera,Aklera,"Akera,Aklera",24.41288,76.56719,19683,321,India,"24.41288, 76.56719"
1279259,Agra,Agra,"AGR,Agra,Agra - agara,Agra - ????,Lungsod ng Agra,a ge la,agara,ageula,agra,agura,akra,?gra,?gr?,????,????,????,????,????,?????,?????,?????,????,?????,???,???",27.18333,78.01667,1430055,166,India,"27.18333, 78.01667"
7180617,vadlamuru,vadlamuru,,17.09545,82.16565,10000,21,India,"17.09545, 82.16565"
7279750,Parwanoo,Parwanoo,,30.83716,76.96143,8609,789,India,"30.83716, 76.96143"
8604602,Paikpara,Paikpara,,24.77121,87.92251,2000,29,India,"24.77121, 87.92251"
11875617,Pangin,Pangin,,28.21022,94.98873,0,509,India,"28.21022, 94.98873"
1253095,Visnagar,Visnagar,Visnagar,23.69855,72.5521,68619,136,India,"23.69855, 72.5521"
1253217,Vettavalam,Vettavalam,Vettavalam,12.10769,79.24516,13808,158,India,"12.10769, 79.24516"
1253405,Varanasi,Varanasi,"Banaras,Banares,Ban?ras,Benares,Benarés,Kashi,Kasi,K?si,VNS,Varanasi,Varanasio,Varanasis,Varanassi,Vârânasî,V?r?nasi,Waranasi,balanasi,baranasi,bnars,faranasy,kasi,pha ran si,varanaci,varanasi,wa la na xi,waranashi,waranasy,waransy,????????,?????,????????,????????,???????,???????,????,???????,???????,???????,???????,???????,????,????",25.31668,83.01041,1164404,86,India,"25.31668, 83.01041"
1253504,Valangaiman,Valangaiman,,10.89012,79.39322,11550,30,India,"10.89012, 79.39322"
1253694,Uri,Uri,Uri,34.08064,74.05088,6755,1371,India,"34.08064, 74.05088"
1253702,Uran,Uran,"Uran,arn,urana,????,???,???,????",18.87813,72.93924,25598,7,India,"18.87813, 72.93924"
1254043,Turaiy?r,Turaiyur,"Turaiyur,Turaiy?r,Turalyur",11.14968,78.5987,32134,146,India,"11.14968, 78.5987"
1254046,Tura,Tura,Tura,25.51421,90.20239,63645,313,India,"25.51421, 90.20239"
1254187,Thrissur,Thrissur,"Thrissur,Trichur,Trichura,tiruccur,trssu?,???????,??????????,???????",10.51667,76.21667,325110,7,India,"10.51667, 76.21667"
1254309,Tit?garh,Titagarh,"Titagarh,Tit?garh",22.74252,88.37326,127751,10,India,"22.74252, 88.37326"
1254570,Thoub?l,Thoubal,"Thoubal,Thoub?l",24.63881,93.99639,44493,780,India,"24.63881, 93.99639"
1254832,Tawang,Tawang,"Mon Tawang,Mön Tawang,T'a-wan,Tang Shyo,Tavang,Tawang,Tawang Shyo,Tawang Town,Towang,T’a-wan,da wang zhen,ta'oyam,taraam,tavan nakaram,tavanga,tawanga,tawanj,??????,??????,?????,?????,??????,???????,?????,??????,????? ?????,???",27.57417,91.92437,4831,2432,India,"27.57417, 91.92437"
1255046,Taml?k,Tamluk,"Tamluk,Taml?k",22.30083,87.92593,48646,8,India,"22.30083, 87.92593"
1255127,T?lgr?m,Talgram,"Talgram,T?lgr?m",27.04753,79.64811,10629,151,India,"27.04753, 79.64811"
1255396,Supaul,Supaul,Supaul,26.11527,86.59509,60020,56,India,"26.11527, 86.59509"
1255560,S?j?ngarh,Sujangarh,"Sujangarh,S?j?ngarh",27.7,74.46667,183808,319,India,"27.7, 74.46667"
